# Program:featureCounts v2.0.6; Command:"featureCounts" "-g" "gene_id" "-G" "db/AfumigatusA1163_Genome.fasta" "-s" "0" "-a" "db/AfumigatusA1163_Genes.gtf" "--tmpDir" "/scratch/jstajich/15483333" "-o" "results/read_count_A1163.tsv" "-F" "GTF" "-T" "24" "-M" "Comp_Azole_1.bam" "Comp_Azole_2.bam" "Comp_Azole_3.bam" "Comp_GMM_1.bam" "Comp_GMM_2.bam" "Comp_GMM_3.bam" "Del_Azole_1.bam" "Del_Azole_2.bam" "Del_Azole_3.bam" "Del_GMM_1.bam" "Del_GMM_2.bam" "Del_GMM_3.bam" "OE_Azole_1.bam" "OE_Azole_2.bam" "OE_Azole_3.bam" "OE_GMM_1.bam" "OE_GMM_2.bam" "OE_GMM_3.bam" "WT_Azole_1.bam" "WT_Azole_2.bam" "WT_Azole_3.bam" "WT_GMM_1.bam" "WT_GMM_2.bam" "WT_GMM_3.bam" "-p" 
Geneid	Chr	Start	End	Strand	Length	Comp_Azole_1	Comp_Azole_2	Comp_Azole_3	Comp_GMM_1	Comp_GMM_2	Comp_GMM_3	Del_Azole_1	Del_Azole_2	Del_Azole_3	Del_GMM_1	Del_GMM_2	Del_GMM_3	OE_Azole_1	OE_Azole_2	OE_Azole_3	OE_GMM_1	OE_GMM_2	OE_GMM_3	WT_Azole_1	WT_Azole_2	WT_Azole_3	WT_GMM_1	WT_GMM_2	WT_GMM_3
AFUB_098360-T	scf_000010_A_fumigatus_A1163	67640	70027	+	2388	4490	5061	4973	5676	8356	7123	7282	6649	7464	7910	7401	6762	6785	6193	6682	6768	6703	5121	5806	5846	4715	4385	6847	6471
AFUB_098370-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	70365;71062	70967;71412	-;-	954	1881	2836	2837	3026	2392	2140	2238	2094	2371	1930	2137	1711	2515	2606	2563	2155	1828	2458	2192	2311	2943	1778	2017	2300
AFUB_098380-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	71722;72990;73272;73469	72935;73176;73388;73585	-;-;-;-	1635	4684	5702	3360	4818	5414	5393	4277	4169	4873	6274	5528	4479	5063	4866	5099	5426	4960	4854	6717	4958	5210	5111	5421	5493
AFUB_098390-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	73637;73924;74069	73868;74003;75306	+;+;+	1550	1834	2565	2890	2035	2969	2574	2597	2488	3088	2048	2568	2083	3737	3715	3686	2156	1990	2136	4500	2930	2983	1102	2471	2658
AFUB_098400-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	75754;76615;77267;77686;77864	76178;77121;77595;77810;78850	+;+;+;+;+	2373	603	1038	966	579	866	1037	1077	1079	1149	727	1090	820	1165	1300	1270	849	786	631	1065	1412	1038	561	1183	1309
AFUB_098410-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	79061;79367;80084	79308;80025;80729	+;+;+	1553	1446	1908	1787	1141	1598	1680	1562	1687	1728	1376	1509	1037	1809	2052	2144	1713	1545	1845	1179	1314	1579	905	1148	1398
AFUB_098420-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	81149;81410;82821	81326;82752;83363	-;-;-	2064	545	1574	1486	884	1483	2056	1899	2012	1893	1999	2152	1047	2333	1963	2544	1326	1028	1010	1436	2169	1458	882	1814	2112
AFUB_098430-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	83521;83712	83606;83805	-;-	180	8	14	7	72	50	64	48	63	46	40	41	31	51	45	79	22	37	19	39	50	18	5	44	62
AFUB_098440-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	84035;84464	84193;85330	+;+	1026	363	656	852	398	565	773	545	540	578	484	598	501	845	701	758	647	673	622	667	435	444	521	418	413
AFUB_098450-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	85712;87173;87345;87536	86940;87289;87479;88246	-;-;-;-	2192	654	1464	949	1033	1567	1370	1388	1220	1497	1088	1151	965	1932	1939	1996	1213	1184	962	1574	1411	1159	736	1164	1201
AFUB_098460-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	88873;89910;90091;90464;90766	89842;90022;90403;90570;90983	-;-;-;-;-	1721	3251	2418	2111	3675	2474	2775	2076	2074	2043	3414	2475	2685	2198	2689	2037	3084	2994	3703	2113	1742	2322	3713	2501	2520
AFUB_098470-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	91310;91920;92384;92752	91864;92330;92699;93308	-;-;-;-	1839	255	375	319	305	374	333	332	311	422	342	384	388	401	378	363	290	324	202	647	334	362	380	316	456
AFUB_098480-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	94373;94495;94784;94864;95080;95232	94416;94719;94791;95015;95174;95601	+;+;+;+;+;+	894	825	677	560	795	831	792	636	442	600	857	867	1372	616	700	608	685	1062	528	798	411	539	1323	959	755
AFUB_098490-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	95954;96275;96421;96555;96727;97334;97432;97794	96182;96358;96493;96654;97272;97380;97724;98395	+;+;+;+;+;+;+;+	1974	3579	6291	6097	6523	7585	8649	6229	5577	7019	7262	6368	4518	7179	8059	6868	7653	5698	8451	5120	6416	6370	4577	5744	6682
AFUB_098500-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	98681;98854;99076;99510	98766;99019;99446;100669	+;+;+;+	1783	380	430	402	494	620	446	422	368	437	336	410	372	513	589	524	412	393	391	427	391	464	526	447	385
AFUB_098510-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	101666;102885;103049;103181;103584;103714	102766;102983;103116;103524;103653;105150	+;+;+;+;+;+	3119	1331	2245	2565	1972	3133	3051	3148	3065	3658	2321	2691	1531	3438	3429	3319	2315	1789	2517	1791	3402	2549	1242	1920	2548
AFUB_098520-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	105200;105986	105917;106286	-;-	1019	1049	468	430	494	508	662	521	499	499	681	665	513	452	476	485	482	541	555	692	468	512	612	632	677
AFUB_098530-T	scf_000010_A_fumigatus_A1163	106378	107442	-	1065	667	448	354	536	462	415	399	341	383	437	363	391	418	377	359	516	458	392	323	291	340	641	360	375
AFUB_098540-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	107550;108704	108647;109685	+;+	2080	628	831	831	445	871	866	955	772	1006	526	746	468	1185	1082	1212	545	499	617	800	938	854	258	580	880
AFUB_098550-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	110403;110980;111274;111425;111577	110840;111138;111320;111458;111687	-;-;-;-;-	789	38309	23702	29261	61600	29771	35732	22243	19144	23396	34861	26573	24743	19749	24958	17854	36533	34333	47746	14057	21756	31882	43010	32399	31654
AFUB_098560-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	112025;114025	113955;114453	-;-	2360	1835	2355	2091	1360	2436	2677	2668	2273	2877	1504	2073	1166	3768	3232	3789	2026	1495	2260	1497	3552	2260	829	1617	2286
AFUB_098570-T	scf_000010_A_fumigatus_A1163	115786	118782	+	2997	1291	1348	1211	918	1529	1730	1454	1428	1617	1291	1319	1099	2071	1933	1866	1257	1029	1328	1098	1860	1377	717	1190	1518
AFUB_098580-T	scf_000010_A_fumigatus_A1163	119081	120193	-	1113	2549	1891	1242	1120	1624	1459	1313	1418	1487	1180	1399	1414	1518	1598	1742	1243	1589	1322	1387	1272	1465	1319	1344	1461
AFUB_098590-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	120456;121117;121878;121996	121060;121825;121940;122355	+;+;+;+	1737	2482	1331	1198	1177	1794	1552	1424	1370	1539	1412	1511	1701	1812	1802	1680	1617	1771	1167	2117	1332	1412	1252	1585	1568
AFUB_098600-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	123032;123391;123971	123336;123915;124142	+;+;+	1002	758	1216	1034	411	1207	901	1127	1066	1198	984	1137	1587	1073	1185	1063	917	987	709	1429	741	1090	906	954	853
AFUB_098610-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	124424;125236;125393	125154;125335;125635	-;-;-	1074	1463	1586	1552	1714	1673	2624	1676	1764	1692	2287	2791	1670	1514	1692	1416	2065	1564	2202	1992	2369	2413	1704	3846	4306
AFUB_098620-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	125829;126030;126329;128490	125975;126267;128437;129704	+;+;+;+	3709	1376	1532	922	809	1618	1828	1449	1410	1553	1104	1366	916	1662	1791	1711	1097	877	950	925	1793	1172	575	1291	1652
AFUB_098630-T	scf_000010_A_fumigatus_A1163	130078	131419	+	1342	4618	4245	3156	4668	3951	3739	3201	2716	3375	3054	2717	3103	3624	3978	3918	3616	4484	3836	2065	1369	1961	2334	1832	1861
AFUB_098640-T	scf_000010_A_fumigatus_A1163	131579	133468	+	1890	265	195	72	39	100	180	136	123	90	69	147	49	143	147	144	99	98	52	101	157	94	27	100	163
AFUB_098650-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	133955;135246;135391	135182;135333;135659	-;-;-	1585	1828	1779	2224	2101	2833	3237	2523	2287	2575	3160	2985	2392	2626	2750	2801	3058	2638	2842	2387	2563	2656	2878	3712	3734
AFUB_098660-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	135815;135898;136011;136090;136251;136353;136496;136600;136720	135841;135938;136023;136197;136293;136424;136542;136618;136928	+;+;+;+;+;+;+;+;+	579	1032	798	564	869	702	719	660	616	652	987	1009	1296	735	726	777	755	946	608	1333	541	817	3342	1092	865
AFUB_098670-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	137369;137861;141395;141555	137808;141340;141495;141790	-;-;-;-	4257	2684	2825	2109	1591	2870	3802	3496	3343	3682	2611	3046	1469	4132	3972	3485	2502	1679	2190	1477	4648	2921	1811	2424	3471
AFUB_098680-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	141971;142331;142463;142640;143383;143629;143998	142260;142409;142581;143329;143532;143942;145475	+;+;+;+;+;+;+	3120	2967	3201	2046	1564	3822	3641	3764	3459	3997	2903	3732	3045	3786	3909	4020	2355	2123	1734	4771	3981	3278	1813	3030	4084
AFUB_098690-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	152156;152851;153051;153754	152771;152988;153694;154225	+;+;+;+	1870	37	483	527	219	596	781	1056	1193	864	401	862	353	948	638	665	569	365	549	406	897	425	51	164	343
AFUB_098700-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	155110;155644;155792	155578;155739;156080	+;+;+	854	2032	2316	2298	4268	2810	2610	2144	1886	2137	2781	2778	2650	1278	1365	1365	2660	2777	3007	2025	1422	1607	4922	3732	3940
AFUB_098710-T	scf_000010_A_fumigatus_A1163	156343	156430	+	88	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AFUB_098720-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	156693;157647;158041;160014	157594;157981;159959;160127	+;+;+;+	3270	1594	2673	2467	1972	3762	3851	4171	3585	4360	2819	3372	1874	4880	3588	4389	2954	1969	2470	1807	4468	3132	1215	2443	3470
AFUB_098730-T	scf_000010_A_fumigatus_A1163	160434	161294	-	861	2475	2149	1899	2247	1605	1710	1573	1433	1604	1558	1786	1465	1737	1817	1851	1836	1864	1598	2203	1647	2080	2445	1595	1905
AFUB_098740-T	scf_000010_A_fumigatus_A1163	164113	167688	+	3576	175	854	918	636	998	1433	1209	1188	1323	647	954	434	1344	1108	1203	782	424	830	448	1334	778	238	604	932
AFUB_098750-T	scf_000010_A_fumigatus_A1163	168217	169155	+	939	4200	3125	2887	5961	3752	2698	3511	3116	3106	3670	3272	3954	2502	2959	2237	3619	4271	2612	3388	2269	2671	8043	2871	2410
AFUB_098760-T	scf_000010_A_fumigatus_A1163	169372	170406	-	1035	1001	1240	1250	2123	1403	1471	1290	1181	1416	1281	1403	1105	1346	1589	1361	1390	1158	1591	1193	1322	1395	1460	1361	1429
AFUB_098770-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	170586;170882;171123;171255;171362;171740;171880;172223	170831;171069;171200;171312;171682;171823;172130;172493	-;-;-;-;-;-;-;-	1497	385	1572	1288	1652	1918	1261	1387	1148	1635	1703	1478	1662	1583	1752	1705	1670	2057	1849	2139	1306	1689	1880	1673	1545
AFUB_098780-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	172925;173567;173731;173877;174008;174173;174632;174862;175001	173507;173699;173824;173958;174110;174576;174780;174946;175321	+;+;+;+;+;+;+;+;+	1954	1416	1685	1793	1365	1770	1858	1850	1607	2075	2479	2550	1918	1892	2280	2179	1581	1472	1380	3629	3217	3393	2775	3889	4069
AFUB_098790-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	179769;180310	180231;181517	-;-	1671	10867	6164	4383	2276	3705	3984	4375	4159	4554	4119	4706	4603	5075	5347	4363	3355	3354	2922	5194	3534	3563	2633	3949	4021
AFUB_098800-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	185219;185595;186227	185518;186111;186894	-;-;-	1485	4190	3235	2843	2236	2603	2515	3059	2519	3446	2096	2400	3176	3370	3384	3027	2129	2621	1478	3207	1798	2322	2199	2371	1965
AFUB_098810-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	187921;188523;189335	188456;189269;189792	+;+;+	1741	4526	7402	6714	4186	6105	5554	6722	5886	7454	4159	5130	4689	10004	9252	9783	5296	6028	5596	6715	5117	5261	1705	3262	3777
AFUB_098820-T	scf_000010_A_fumigatus_A1163	189845	191784	+	1940	268	702	596	810	1148	801	628	590	647	966	590	919	893	761	967	1214	1432	1100	474	318	370	611	620	446
AFUB_098830-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	192599;192693;192972;193464	192608;192906;193411;193669	+;+;+;+	870	8357	14660	14868	11593	9873	14330	19776	22947	17985	24760	24935	12516	21540	18381	17489	12331	6640	12273	15895	14217	11140	6204	13543	15818
AFUB_098840-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	194968;195596;197413;197645;197866	195206;197355;197597;197811;198769	+;+;+;+;+	3255	2386	3884	2715	2333	3977	5329	4134	4204	4436	2308	3866	1844	6173	5532	6224	2815	1927	2721	2663	5239	3016	1022	2527	3656
AFUB_098850-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	199029;199631	199574;199762	-;-	678	1348	639	645	609	666	1258	654	742	523	932	1337	643	317	378	306	632	533	734	791	1322	997	1025	1198	1530
AFUB_098860-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	199776;200287;200434;200566;200725	200237;200386;200507;200664;201749	-;-;-;-;-	1760	295	631	620	1082	1262	2503	1468	1614	1152	1810	2841	1099	801	749	722	1183	822	940	1740	2749	1491	699	2451	3212
AFUB_098870-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	201900;202181;202312;202608;202859;203064;203155;203261	202124;202260;202531;202795;203006;203108;203204;203306	-;-;-;-;-;-;-;-	1002	505	459	287	423	355	568	463	528	438	541	821	650	439	440	416	351	336	272	856	604	489	727	895	906
AFUB_098880-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	203770;204615;205623;205748	204552;205574;205701;206403	-;-;-;-	2478	3261	4151	4824	1352	1893	1977	3385	3143	4217	1554	1891	1377	5943	5778	5716	1867	1905	1682	4629	3606	3831	1011	1537	1947
AFUB_098890-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	206931;207516;208079;208586	207452;208029;208529;208964	-;-;-;-	1866	999	1324	1484	1202	1569	1563	1303	1221	1276	1587	1555	1192	1544	1509	1454	1754	1761	1686	1456	1516	1529	1756	1742	1995
AFUB_098900-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	209418;210942;211910;212311	210877;211709;212011;213148	-;-;-;-	3168	1814	4874	6760	3249	6805	6577	7232	6630	8061	3496	5303	2743	8030	7665	8674	4844	3547	5111	2690	7089	5079	1157	3164	4259
AFUB_098910-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	215172;215865;217171	215806;217116;217590	-;-;-	2307	934	2867	2475	1352	2754	3173	2968	3171	2838	1148	2773	1131	3729	3570	3813	2091	1505	1565	1634	3324	1820	530	1378	2595
AFUB_098920-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	217711;218004;218196	217908;218139;219948	+;+;+	2087	1254	2065	1864	1638	2200	2275	2210	2120	1932	2074	2357	1897	2384	2116	2348	1767	2057	1408	2200	2062	1748	1841	2350	2351
AFUB_098930-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	220105;220345	220286;222811	+;+	2649	1178	2060	1973	1489	2711	3278	3724	3986	3575	2703	4122	2550	2954	2805	2809	2160	1693	1622	3681	3700	2391	1572	2863	3911
AFUB_098940-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	222865;223716;224305	223644;224242;224563	-;-;-	1566	95	90	71	23	51	46	51	39	65	15	16	24	86	107	102	23	55	25	51	39	85	17	26	16
AFUB_098950-T	scf_000010_A_fumigatus_A1163	230056	232761	+	2706	1957	10573	12629	6726	12294	17166	17209	17310	18815	9783	13250	4152	20250	16400	15703	10072	5134	10059	5160	23558	11798	1957	8631	14117
AFUB_098960-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	233724;234202;234968	234131;234739;235444	-;-;-	1423	781	732	798	1113	688	860	755	580	702	731	778	672	721	784	740	1013	785	975	561	682	790	1031	668	666
AFUB_098970-T	scf_000010_A_fumigatus_A1163	237055	238322	+	1268	1245	1260	1000	915	1265	1210	1024	919	1133	1258	1215	1321	1097	1194	994	1017	1214	1021	1308	945	1105	1364	1404	1237
AFUB_098980-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	238543;239065;239651	239018;239601;240029	+;+;+	1392	3650	2950	3073	3038	2854	2281	2612	2181	2777	2659	2225	3246	2472	2723	2578	3501	3811	3220	3049	1806	2565	4026	2598	1808
AFUB_098990-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	240182;240379;240527;240659;240736;240848	240312;240443;240587;240679;240777;240890	+;+;+;+;+;+	363	48	6	4	42	6	0	7	2	4	19	2	14	12	12	8	14	0	6	2	0	2	16	7	0
AFUB_099000-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	241215;241406;241592;242227;242368;242489;242656;242823	241360;241541;242180;242317;242435;242607;242770;243361	-;-;-;-;-;-;-;-	1803	289	379	345	220	359	300	438	365	381	265	288	359	465	506	539	283	346	207	362	285	300	192	312	239
AFUB_099010-T	scf_000010_A_fumigatus_A1163	243852	246705	-	2854	1164	1377	1369	1386	1727	2432	1846	1680	1854	2859	2482	1573	2070	1822	1835	1888	1361	1826	1082	2131	1700	1399	1944	2425
AFUB_099020-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	247154;248539	248485;248604	-;-	1398	852	1552	1902	1352	1536	1497	1464	1373	1649	1578	1509	1032	1650	1619	1748	1546	1428	1839	1204	1499	1758	1590	1518	1602
AFUB_099030-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	249048;250037;250522	249987;250465;250952	+;+;+	1800	1162	1582	1317	878	1719	1920	1836	1596	1840	1638	2109	1362	1822	2054	1941	1368	1122	1266	2467	1805	1702	1251	1691	2203
AFUB_099040-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	251219;253069;253334;253579;253764	253034;253271;253475;253687;254809	+;+;+;+;+	3316	816	1432	1374	1265	2248	2552	2114	1800	2358	1681	2015	1399	2430	2271	2276	1877	1159	1525	1261	2237	1610	918	1872	1933
AFUB_099050-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	256795;257665;257870;257960;258153;258933;259055;259537;259772;260815	257462;257689;257887;258084;258883;259005;259483;259719;260758;261212	+;+;+;+;+;+;+;+;+;+	3637	1797	2430	2375	2212	3320	4446	3914	3968	3892	5111	5321	2790	4046	3266	3363	3192	2261	2454	2359	4405	2561	2433	3518	4160
AFUB_099060-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	261321;261810;262918	261756;262853;263118	+;+;+	1681	5985	6758	5644	6358	6686	6359	5580	5331	6389	5882	5703	4526	7403	6845	6886	6072	5810	6395	5446	5300	5422	4214	4930	5449
AFUB_099070-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	263242;263741	263667;264518	+;+	1204	1374	1965	1485	3112	2312	2002	1673	1412	1807	2476	2007	2324	1692	1839	1904	2206	2640	1643	2128	1321	1796	5330	2646	1891
AFUB_099080-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	264707;264771;265773;265934;266232;266401;266712	264713;265724;265871;266185;266352;266651;267077	-;-;-;-;-;-;-	2050	186	329	484	340	364	702	372	343	410	341	366	203	518	472	428	418	340	525	142	252	312	148	279	178
AFUB_099090-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	267526;268142;269022	268086;268971;269211	-;-;-	1581	124	106	135	171	164	152	100	82	99	134	117	134	85	111	115	145	118	140	66	79	102	108	121	104
AFUB_099100-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	270074;270325;270462;271311;271558;271790	270229;270410;271261;271500;271614;272108	+;+;+;+;+;+	1608	160	108	118	256	198	171	130	136	173	214	160	194	142	162	178	212	203	128	102	103	113	207	177	186
AFUB_099110-T	scf_000010_A_fumigatus_A1163	272349	274559	-	2211	4193	4405	4059	3228	4954	5536	5459	5152	5879	4719	4989	4424	5763	5635	5429	4729	3999	3094	3938	4584	4163	2813	5299	4784
AFUB_099120-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	274901;276414;276877;277322;277460;277634;277926	276352;276822;277264;277411;277568;277861;278337	-;-;-;-;-;-;-	3088	1946	3590	3472	2145	3219	4078	3696	3963	3954	2515	4026	1765	5540	4574	4841	2642	1573	2580	1645	5384	3070	1084	3474	4871
