# Program:featureCounts v2.0.6; Command:"featureCounts" "-g" "gene_id" "-G" "db/AfumigatusAf293_Genome.fasta" "-s" "0" "-a" "db/AfumigatusAf293_Genes.gtf" "--tmpDir" "/scratch/jstajich/15483333" "-o" "results/read_count_Af293.tsv" "-F" "GTF" "-T" "24" "-M" "Comp_Azole_1.bam" "Comp_Azole_2.bam" "Comp_Azole_3.bam" "Comp_GMM_1.bam" "Comp_GMM_2.bam" "Comp_GMM_3.bam" "Del_Azole_1.bam" "Del_Azole_2.bam" "Del_Azole_3.bam" "Del_GMM_1.bam" "Del_GMM_2.bam" "Del_GMM_3.bam" "OE_Azole_1.bam" "OE_Azole_2.bam" "OE_Azole_3.bam" "OE_GMM_1.bam" "OE_GMM_2.bam" "OE_GMM_3.bam" "WT_Azole_1.bam" "WT_Azole_2.bam" "WT_Azole_3.bam" "WT_GMM_1.bam" "WT_GMM_2.bam" "WT_GMM_3.bam" "-p" 
Geneid	Chr	Start	End	Strand	Length	Comp_Azole_1	Comp_Azole_2	Comp_Azole_3	Comp_GMM_1	Comp_GMM_2	Comp_GMM_3	Del_Azole_1	Del_Azole_2	Del_Azole_3	Del_GMM_1	Del_GMM_2	Del_GMM_3	OE_Azole_1	OE_Azole_2	OE_Azole_3	OE_GMM_1	OE_GMM_2	OE_GMM_3	WT_Azole_1	WT_Azole_2	WT_Azole_3	WT_GMM_1	WT_GMM_2	WT_GMM_3
Afu8g00500-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	108297;108801	108739;110585	-;-	2228	10097	9941	9819	10620	11098	10177	6664	6230	8648	5650	7331	7614	13225	13992	13906	11340	12259	9162	7916	10109	9887	3766	8965	8843
Afu8g00510-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	110813;112067	112012;112652	-;-	1786	14176	12041	17701	9225	9619	14510	10108	9821	11443	5890	10061	6446	16990	18920	16413	13116	10807	14698	7466	16826	13547	3354	8667	10332
Afu8g00520-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	113098;113411;113559;113636;113972;114101;114419	113347;113503;113570;113909;114042;114358;114669	+;+;+;+;+;+;+	1209	6771	6182	6640	3341	3717	5357	3643	3454	3725	2364	4038	3428	5411	6511	5337	5006	4405	4700	4265	5027	5277	2020	3796	4462
Afu8g00530-T	Chr8_A_fumigatus_Af293	114937	116800	-	1864	16020	11532	14285	12132	12208	14964	8472	7492	9544	10317	10793	14220	11972	14114	12622	17355	17455	15537	11283	10304	13117	12290	16083	11093
Afu8g00540-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	116893;118037;118239;123679;124097;124608	117981;118174;123621;124036;124561;129323	+;+;+;+;+;+	12149	8425	6987	9891	7088	11848	18072	11310	10820	14000	4417	9488	4407	21424	18444	17186	8956	5693	6360	4436	23671	8836	1246	8801	12579
Afu8g00550-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	129558;130259	130204;130624	-;-	1013	95682	39707	47286	40566	35318	36436	24932	22687	26746	21215	30853	36884	38468	44382	40695	42444	49546	42331	45548	31467	40649	27002	35564	31931
Afu8g00560-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	130835;131142;131464;132330	131089;131402;132268;132714	+;+;+;+	1706	13443	14831	14301	11627	10345	9827	9265	8703	11630	5463	8911	7612	18833	19203	21068	11115	12272	9903	16197	15004	14676	4174	9132	9611
Afu8g00570-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	132803;133653	133596;134016	-;-	1158	8691	6071	6185	5880	4689	4909	3045	2645	4011	2161	3009	3561	4700	6061	5729	4458	4932	3846	3330	3774	5152	2233	4126	3825
Afu8g00580-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	134423;135395;135634	135343;135575;135764	-;-;-	1233	23605	18975	24776	27772	15923	13448	11081	9700	11832	9676	12394	17899	17343	19799	19042	16868	23343	16891	25181	14466	20612	23435	16155	13452
Afu8g00590-T	Chr8_A_fumigatus_Af293	137459	139970	+	2512	2341	2811	2777	2307	2465	2391	3257	2744	3476	2013	2206	1746	3868	4925	4266	2285	2134	2305	3051	3503	3044	1260	2050	2306
Afu8g00595-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	140560;140755;140948	140723;140897;141099	+;+;+	459	0	1	2	2	0	2	1	0	6	1	2	0	0	3	2	4	0	0	6	2	4	4	5	2
Afu8g00600-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	141640;141719	141670;142944	+;+	1257	150	207	273	305	197	477	232	111	104	452	283	205	156	185	562	584	543	411	185	129	42	173	187	107
Afu8g00610-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	142976;143505;143728;143824;143938;144208;144573	143450;143677;143775;143886;144147;144500;145127	-;-;-;-;-;-;-	1817	541	598	536	1215	648	540	451	428	507	542	238	448	818	911	885	914	810	958	2582	2836	4344	1229	825	725
Afu8g00620-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	147681;149140	149073;149441	+;+	1695	5241	8840	5532	4329	5630	7257	8620	9153	8440	6265	7814	5537	10118	9002	8121	9546	7051	9047	24558	20033	18411	6708	11650	14568
Afu8g00630-T	Chr8_A_fumigatus_Af293	150256	151299	-	1044	2018	3886	2859	2379	3958	8521	3443	2830	2705	2019	3499	1476	4278	2267	2457	2545	1795	2523	817	1749	1484	328	1467	1442
Afu8g00640-T	Chr8_A_fumigatus_Af293	153240	154396	+	1157	524	723	664	788	970	1502	675	521	523	636	935	860	704	426	443	704	723	557	370	349	375	365	667	469
Afu8g00650-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	155917;156167;156364;156504	156108;156310;156434;157260	+;+;+;+	1164	227	336	428	218	299	541	283	293	203	143	286	205	206	152	183	267	347	192	179	119	186	117	515	324
Afu8g00660-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	157702;157908;158175	157822;158098;158702	-;-;-	840	85	142	243	85	107	283	135	142	126	90	132	88	115	76	172	166	175	166	53	47	34	70	126	72
Afu8g00670-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	159755;159996;160263;160719	159884;160213;160670;160967	+;+;+;+	1005	159	220	380	292	204	381	185	215	99	298	271	268	175	138	216	367	379	299	103	118	79	132	260	147
Afu8g00680-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	161238;161835;163007	161779;162944;163457	-;-;-	2103	1099	1320	1200	1559	1772	2276	1811	1664	1971	3286	1813	2327	1783	2412	2026	1911	1386	1564	3028	2777	2984	3865	4446	2960
Afu8g00690-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	164519;164689	164597;164798	-;-	189	1	38	43	19	42	68	67	49	78	63	64	32	79	89	68	47	27	28	49	94	75	26	70	89
Afu8g00700-T	Chr8_A_fumigatus_Af293	164811	165980	+	1170	405	354	478	205	243	367	333	379	278	284	319	222	379	409	427	267	170	313	329	489	548	209	345	369
Afu8g00710-T	Chr8_A_fumigatus_Af293	166798	167103	+	306	2016	2092	2906	1432	1332	1389	1600	1514	2369	632	805	1526	2278	1930	1285	1371	1522	1335	924	704	659	435	1087	766
Afu8g00720-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	167121;167482;167657;167733;168200;168395;168781;168908	167432;167597;167684;168145;168343;168726;168853;168927	-;-;-;-;-;-;-;-	1438	1093	879	1140	345	575	785	819	889	996	374	539	631	1046	1087	807	677	723	477	726	733	470	449	625	624
Afu8g00730-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	170534;171271	171205;173334	+;+	2736	2295	1939	1844	2235	2528	3524	2370	2050	2356	2569	2585	2525	2495	2563	2507	2979	2661	2022	1978	2272	1962	2539	3340	2732
Afu8g00740-T	Chr8_A_fumigatus_Af293	173761	175545	+	1785	2971	2814	3118	3170	3808	3986	2779	2744	3194	3653	3558	3796	3334	3401	3536	4149	4545	3929	3531	3094	3376	4072	4810	4345
Afu8g00750-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	175872;177073;177367;177500;177886	177009;177320;177450;177821;178310	+;+;+;+;+	2217	28	128	108	165	513	694	525	593	665	413	567	308	619	445	513	571	229	226	217	746	214	54	605	890
Afu8g00760-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	178807;179050;179142	179022;179099;180372	+;+;+	1497	1032	1162	1184	387	830	1112	1306	1255	1433	759	950	886	1248	1034	891	1314	1001	1005	759	1245	1048	498	1256	1142
Afu8g00770-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	180566;181736;181994;182220	181680;181928;182167;182347	-;-;-;-	1610	571	697	694	232	866	345	1091	674	1853	222	359	685	503	268	182	271	493	273	393	590	647	210	412	296
Afu8g00780-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	184239;186240	186191;188232	-;-	3946	3486	5046	4751	6513	9130	12733	9271	8860	9451	16422	15296	7667	8507	8540	8605	9044	4263	8079	5880	9945	7105	6204	11159	13707
Afu8g00790-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	188964;189339	189308;189464	-;-	471	7040	2911	2756	5743	2655	2278	2255	1923	2209	3380	2475	4594	2177	2771	2302	2548	3170	2158	2520	1430	2202	10498	2723	1895
Afu8g00800-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	190388;191006;191516;191744	190954;191469;191696;192163	-;-;-;-	1632	413	497	469	361	408	653	442	364	470	272	417	286	480	527	479	271	301	185	291	304	238	283	309	268
Afu8g00810-T	Chr8_A_fumigatus_Af293	192284	192460	-	177	1	11	15	17	19	64	16	24	19	8	26	4	31	13	21	12	10	7	8	20	11	9	12	14
Afu8g00820-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	193996;194252;194895	194197;194841;195782	+;+;+	1680	372	338	415	528	662	773	501	307	574	927	708	649	336	392	285	685	636	528	177	209	249	559	435	284
Afu8g00830-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	196575;197068	197005;197557	+;+	921	5014	4591	6357	10470	10332	6554	5566	4381	6428	11800	7027	11918	4895	5270	4665	12790	17135	11234	2755	1759	2796	13428	6435	3951
Afu8g00840-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	197691;199617;199871;200521	199493;199816;200451;200834	+;+;+;+	2898	1506	2400	3280	1963	1619	1823	2251	2056	2509	1629	1730	741	2439	2462	2271	1676	1411	1912	711	1935	1721	724	843	1184
Afu8g00850-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	201039;201454;201653;201976;202267	201399;201595;201925;202069;202401	-;-;-;-;-	1005	8829	4512	4460	5013	4075	4077	3812	3321	4181	4107	3899	4759	4120	4178	4066	4909	5629	5001	4570	3030	4671	11978	4769	3579
Afu8g00860-T	Chr8_A_fumigatus_Af293	202476	204505	+	2030	540	344	317	438	497	418	327	271	349	500	319	507	312	457	277	574	668	398	362	259	253	717	500	396
Afu8g00885-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	204609;205477;205591;205721;205962;206553;206894	205429;205528;205666;205907;206488;206843;207585	+;+;+;+;+;+;+	2646	114	130	92	106	122	165	121	152	126	136	135	80	176	155	144	100	118	105	192	168	132	155	225	168
Afu8g00900-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	208415;208650;209057	208593;209007;209362	+;+;+	843	3181	2630	2829	709	1414	1454	1713	1476	1749	690	1179	1185	2251	2474	1670	1118	1463	995	1228	1236	1254	544	1136	1257
Afu8g00910-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	209753;210039	209988;210522	-;-	720	2782	2002	2071	4785	1979	1975	1635	1499	1642	1855	1810	2676	1599	2034	1949	1936	2037	1752	1601	1414	1821	3962	2537	2102
Afu8g00920-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	211324;211584;211960;212162	211534;211909;212106;213115	+;+;+;+	1638	4242	4660	5143	5079	6175	6245	4484	3886	5139	7677	5847	8329	4548	5331	5231	7289	7847	5101	6588	4321	6568	20506	10985	7343
Afu8g00930-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	213181;213492;213910	213438;213863;214029	-;-;-	750	1807	781	667	851	728	720	642	466	522	1040	767	1304	825	860	854	1026	1027	639	2683	1375	1763	4687	3487	2175
Afu8g00940-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	214596;215208;215422;215983;216110;216186;216410;216524;216655	215150;215368;215925;216054;216133;216360;216461;216600;217018	-;-;-;-;-;-;-;-;-	1984	6873	11145	10129	4857	5045	5533	7218	6132	9047	3239	4392	4004	16142	17865	17707	5006	4330	3781	3299	2992	3378	1662	2161	2287
Afu8g00950-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	217090;217842;218182;218454;219091	217787;218125;218406;219041;219991	-;-;-;-;-	2696	1121	1716	1970	871	1028	1157	1502	1468	1562	824	1156	794	2462	2842	2746	948	822	789	910	846	862	426	604	794
Afu8g00962-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	220003;220679;221069;221451;221648;222226	220630;221012;221401;221595;222138;223221	-;-;-;-;-;-	2927	2072	6589	8192	5722	8630	12007	11504	11553	10782	10136	11051	5496	8586	9721	9062	9241	5336	9258	5990	12812	9687	3674	7255	8699
Afu8g00980-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	223233;224217;225480	224152;225408;227400	+;+;+	4033	2928	4100	5342	4984	4704	8733	5449	5311	4905	4812	6527	2919	4535	4917	4565	5628	4135	6036	2885	7465	6070	2934	5763	7561
Afu8g00990-T	Chr8_A_fumigatus_Af293	228526	228846	+	321	12	0	0	0	3	9	2	2	2	1	8	4	2	9	2	1	5	1	5	0	3	0	3	2
Afu8g01000-T	Chr8_A_fumigatus_Af293	228901	229677	+	777	7	6	11	2	3	17	5	16	8	2	9	13	2	15	5	9	5	4	8	6	10	0	7	19
Afu8g01010-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	230198;230665;231190	230614;231138;231703	+;+;+	1405	134	258	285	119	258	191	158	101	228	151	118	166	361	327	272	202	245	247	129	73	87	89	112	129
Afu8g01020-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	231757;234163	234100;234354	-;-	2536	59	82	94	86	164	225	151	167	164	189	213	207	155	140	144	150	145	133	135	202	141	145	276	205
Afu8g01030-T	Chr8_A_fumigatus_Af293	234650	237854	+	3205	856	1334	1557	2225	2820	2270	1877	1553	2322	3139	2057	1847	1886	1692	1848	3051	2432	2535	860	1341	1254	1260	2145	1982
Afu8g01040-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	238140;239636	239579;243451	+;+	5256	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Afu8g01045-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	243806;244346;245031;245227	244280;244983;245170;245589	+;+;+;+	1616	273	464	414	170	328	456	519	538	457	372	715	362	516	509	402	450	298	397	693	535	415	126	398	728
Afu8g01050-T	Chr8_A_fumigatus_Af293	246039	247331	+	1293	230	154	114	140	84	81	138	136	181	102	70	126	132	126	96	66	76	64	162	91	155	108	94	22
Afu8g01060-T	Chr8_A_fumigatus_Af293	247549	249328	-	1780	1871	3214	4403	1275	1984	2018	3062	2555	3837	1258	1633	1981	3917	4666	3971	1862	1898	1607	2838	3623	3747	492	1860	1715
Afu8g01070-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	252124;252831	252778;253575	+;+	1400	934	820	1373	1580	1150	1315	1396	1188	1222	1379	1106	976	1207	1357	1128	1381	931	1460	944	1277	1570	1057	1006	1028
Afu8g01080-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	254415;254894;255961	254615;255253;256494	+;+;+	1095	290	291	335	152	325	262	232	229	243	123	179	373	291	259	254	323	385	205	169	98	111	157	99	94
Afu8g01090-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	256754;257127	257057;257494	-;-	672	29598	17374	14818	17544	20738	14183	16768	14985	15381	18567	20319	43595	15251	14474	12722	20607	33433	18187	18624	7501	10328	25693	17257	10974
Afu8g01100-T	Chr8_A_fumigatus_Af293	257872	260223	-	2352	163	260	214	177	300	596	420	560	493	428	489	382	348	264	330	435	260	362	308	479	324	102	531	530
Afu8g01110-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	260386;260750;260864;261283	260702;260811;261186;261462	-;-;-;-	882	34	29	45	63	30	114	66	28	32	71	61	42	51	33	113	47	15	92	57	28	26	37	17	28
Afu8g01120-T	Chr8_A_fumigatus_Af293	262197	263359	-	1163	563	535	459	673	389	453	459	394	408	383	374	467	599	601	607	537	583	517	667	300	550	543	421	331
Afu8g01130-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	264135;265929;266621	265877;266535;266678	-;-;-	2408	148	262	163	120	226	224	290	329	282	124	246	152	278	266	253	242	180	176	160	284	213	78	182	221
Afu8g01140-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	267673;268007;268368;268781;269528	267945;268317;268727;269473;269776	-;-;-;-;-	1886	648	903	906	723	1050	1339	1377	1296	1294	1141	1298	1256	990	1136	784	1268	1020	896	1079	984	1132	569	1028	1152
Afu8g01150-T	Chr8_A_fumigatus_Af293	272896	275097	+	2202	259	256	227	228	298	377	411	339	337	425	443	391	393	387	393	348	345	282	410	358	286	231	498	455
Afu8g01160-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	275209;275984;276550	275936;276474;277098	+;+;+	1768	1398	1107	760	826	975	845	1052	995	999	799	1236	980	958	1092	898	854	838	697	1206	983	1002	1174	1085	1087
Afu8g01170-T	Chr8_A_fumigatus_Af293	278043	278222	-	180	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
Afu8g01180-T	Chr8_A_fumigatus_Af293	278229	279806	+	1578	6	0	2	0	6	3	6	2	3	4	14	4	6	3	4	11	0	0	1	2	1	0	5	0
Afu8g01190-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	280030;281420;282332	281365;281993;282395	-;-;-	1974	0	0	2	0	6	2	2	0	2	10	4	8	6	2	2	2	7	2	0	8	0	0	6	4
Afu8g01200-T	Chr8_A_fumigatus_Af293	283282	283600	-	319	9	2	1	0	1	6	3	0	2	2	1	2	4	3	20	0	0	0	3	8	2	0	3	5
Afu8g01210-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	284091;284271;284504;284675;284762;284961	284221;284448;284620;284704;284892;285770	-;-;-;-;-;-	1397	6	16	22	12	8	16	24	8	20	16	15	34	19	18	23	18	38	12	23	6	16	14	20	3
Afu8g01222-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	285816;286811;286994;287130;287287;287633;287779;289157	286747;286945;287076;287233;287574;287729;289108;289530	+;+;+;+;+;+;+;+	3343	84	100	84	93	79	111	100	93	71	78	89	83	83	94	93	132	85	91	67	99	52	64	111	121
Afu8g01240-T	Chr8_A_fumigatus_Af293	289590	291413	-	1824	94	125	187	127	194	252	294	191	278	223	207	185	268	201	253	226	190	175	219	233	170	193	258	227
Afu8g01250-T	Chr8_A_fumigatus_Af293	292157	292934	+	778	60	26	30	21	11	4	20	18	20	28	12	37	15	15	33	12	13	8	17	22	27	62	14	32
Afu8g01260-T	Chr8_A_fumigatus_Af293	293028	295184	-	2157	436	1239	1443	264	290	304	1053	1002	1449	255	234	178	1711	1814	1846	206	170	232	1280	2106	2058	100	194	187
Afu8g01265-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	306035;306181	306096;307469	+;+	1351	174	66	62	72	94	115	92	75	66	364	178	226	54	82	60	60	54	59	222	86	105	278	126	87
Afu8g01270-T	Chr8_A_fumigatus_Af293	308959	310962	-	2004	143	62	94	62	138	94	128	116	138	62	96	136	177	156	166	80	96	76	108	96	86	64	86	114
Afu8g01280-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	313033;313715	313662;313855	+;+	771	36	35	18	23	45	27	36	24	28	29	20	34	18	30	15	16	29	20	35	35	28	23	23	13
Afu8g01290-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	314436;315075	314961;315184	-;-	636	14	0	8	0	0	0	0	0	0	8	4	1	4	1	11	0	0	0	6	2	0	12	0	0
Afu8g01300-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	315471;316072;317075;317621;318309	316016;317015;317559;318246;318324	-;-;-;-;-	2617	796	1216	1506	1008	843	1207	1184	1052	1230	823	659	453	1447	1694	1691	735	500	677	960	1392	1204	546	724	809
Afu8g01310-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	320269;322051	321997;322604	-;-	2283	45	58	33	21	42	52	15	36	37	14	82	32	53	50	68	35	47	23	42	64	19	22	34	42
Afu8g01320-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	322869;323446	323394;323972	-;-	1053	148	134	140	65	112	74	91	119	156	79	70	98	148	186	151	112	116	101	120	72	125	134	65	66
Afu8g01330-T	Chr8_A_fumigatus_Af293	325987	327563	+	1577	70	127	62	340	128	292	88	76	60	302	280	225	74	60	221	170	174	171	101	74	34	200	131	104
Afu8g01340-T	Chr8_A_fumigatus_Af293	329550	332640	+	3091	38	84	74	104	96	206	114	76	104	202	132	86	86	96	112	90	66	96	90	52	66	64	94	62
Afu8g01350-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	333950;335103;335874	335030;335816;336208	-;-;-	2130	817	2085	2099	564	1230	1272	2339	2298	2473	1181	1510	1358	3017	2866	2721	1465	1146	1145	2902	2009	1762	410	1472	1479
Afu8g01360-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	336289;336559;337003;337457;337685;337840;337998	336503;336935;337427;337588;337734;337980;338015	+;+;+;+;+;+;+	1358	1232	3478	3224	1385	3208	2985	5518	5429	6339	1991	3285	2727	6714	5977	6402	3121	2710	1968	5606	4704	3102	703	2882	3317
Afu8g01370-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	340262;340694;340824;340944	340580;340741;340890;341223	+;+;+;+	714	5553	6307	5443	3196	5141	4601	5585	5698	6036	3734	6038	7439	6346	6148	5195	4138	5727	3092	12931	5123	5827	2998	4728	5102
Afu8g01380-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	341507;341805;342106;342621;343723;344324;345071;345347	341709;341996;342554;343668;344067;344510;345281;345445	-;-;-;-;-;-;-;-	2734	636	782	627	286	715	732	1059	989	1199	406	632	639	1339	1090	985	502	503	365	772	900	551	136	675	609
Afu8g01385-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	349616;350056	349980;350808	+;+	1118	570	309	333	365	623	645	437	354	407	544	626	1433	333	272	311	734	900	504	642	288	275	766	687	527
Afu8g01390-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	351264;353223;353337	353175;353287;353704	+;+;+	2345	410	390	316	315	304	736	552	555	450	505	632	376	552	408	741	540	399	476	413	505	305	218	432	448
Afu8g01400-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	353934;354892	354842;354927	-;-	945	255	302	372	204	124	169	280	154	255	158	167	189	281	329	263	180	206	170	356	267	320	275	165	152
Afu8g01410-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	355245;355400;355988;356109;356215;356637	355349;355935;356057;356168;356589;357006	-;-;-;-;-;-	1516	5384	8330	5744	1012	6432	8138	4503	4364	4790	2387	5882	7750	8393	9218	5983	19234	15583	6379	3734	3859	2956	1016	5712	4724
